Song_title,Song_artist,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,tags,title,videoId,viewCount
Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",10,UC46TVKqBkiTT85ddkJDdK3w,FARRUKOVEVO,204986,403332,0,3175735,"['Farruko ft. Bad Bunny & Rvssian', 'Farruko ft. Bad Bunny & Rvssian Official Video', 'Farruko ft. Bad Bunny & Rvssian Video Oficial', 'Farruko ft. Bad Bunny & Rvssian Nuevo Video', 'Farruko ft. Bad Bunny & Rvssian New Video', 'Krippy Kush Official Video', 'Krippy Kush Single', 'Farruko ft. Bad Bunny & Rvssian New Single', 'Farruko ft. Bad Bunny & Rvssian Single', 'Farruko ft. Bad Bunny & Rvssian Krippy Kush', 'Farruko', 'Bad Bunny & Rvssian', 'Krippy Kush', 'Latin Urban', 'Farruko Krippy Kush']","Farruko, Bad Bunny, Rvssian - Krippy Kush (Official Video)",j1_JW7An2l0,649234100
Betrayed,Lil Xan,10,UC6Cc4U4MuBpgR7yzKkY_gZw,LilXanVEVO,22373,22475,0,307220,"['Betrayed', 'Columbia', 'Lil Xan', 'Rap']",Lil Xan - Betrayed,_dL3AygsCMc,16739623
Pick It Up,Famous Dex Featuring A$AP Rocky,10,UC2KfDTRRjZMloaJXjWUToww,Various Artists - Topic,3275,6367,0,112699,"['Famous', 'Dex', 'Single', 'Release', 'Pick', 'It', 'Up']",Pick It Up,5QbodyY5NJY,15721009
Five More Minutes,Scotty McCreery,10,UCi6ot_hQURY84xgaSKrCx3w,ScottyMcCreeryVEVO,7239,16495,0,248247,"['music', 'music video', 'vydia', 'Five More Minutes (Official Video)', 'Scotty McCreery', 'Country', 'Single', '2017', 'Monty Criswell', 'Frank Rogers', 'Dagum Music', 'None', 'vevo', '5MM', '5 More Minutes']",Scotty McCreery - Five More Minutes (Official Video),2dPDBU9MC8c,82223776
Legends,Kelsea Ballerini,10,UC0BletW9phE4xHFM44q4qKA,Juice WRLD,45549,7867,0,447374,"['JuiceWRLD', 'juiceworld', 'juice world', 'juice wrld', '999', 'legends', 'juice wrld legends', 'legends juice wrld', 'juice wrld official', 'juice wrld unexpected', 'juice wrld xxxtentacion tribute', 'juice wrld x tribute', 'juice wrld official audio', 'xxxtentacion', 'lil peep', 'juice wrld lil peep', 'juice wrld x', 'juice world tribute', 'trap', 'rap', 'hip hop', 'rip xxxtentacion', 'juice wrld tribute to x', 'juice wrld tribute song', 'legends official audio', 'rip x']","Juice WRLD - ""Legends"" (Official Audio)",dIzgiclddlM,34477142
One Foot,WALK THE MOON,10,UCj4mJaB6K3a6eCw1xIQ2jsA,NewMelody,1928,1667,0,39625,"['walk the moon one foot', 'one foot walk the moon', 'one foot in front of the other', 'one foot lyrics', 'lyrics one foot', 'walk the moon one foot lyrics', 'lyrics walk the moon one foot', 'walk the moon new song', 'walk the moon 2017', '2017 walk the moon', 'new song walk the moon', 'walk the moon new', 'new walk the moon', 'one foot lyric video', 'lyric video one foot', 'walk the moon lyrics', 'lyrics walk the moon', 'walk the moon', 'newmelody', 'one foot song', 'song one foot', 'in front of the other', 'one foot']",WALK THE MOON - One Foot (Lyrics / Lyrics Video),gcaL-N0AiDw,6234142
Mayores,Becky G Featuring Bad Bunny,10,UCJrREGJ2R1mMuKJkZ8SMCcA,BeckyGVEVO,293000,585207,0,4885685,"['Becky G feat. Bad Bunny Music', 'Becky G feat. Bad Bunny Official Video', 'Becky G feat. Bad Bunny Video', 'Becky G feat. Bad Bunny Video Oficial', 'Becky G feat. Bad Bunny Nuevo Video', 'Becky G feat. Bad Bunny New Video', 'Mayores Official Video', 'Mayores Single', 'Becky G feat. Bad Bunny New Single', 'Becky G feat. Bad Bunny Single', 'Becky G feat. Bad Bunny Mayores', 'Becky G & Bad Bunny', 'Kemosabe Records/RCA Records/Sony Music Latin', 'Latin', 'Mayores']",Becky G - Mayores (Official Music Video) ft. Bad Bunny,GMFewiplIbw,1441278071
Heaven,Kane Brown,10,UCsEj8E122ibbJetQe8BoV7g,KaneBrownVEVO,34833,62416,0,960875,"['chris young', 'losing sleep', 'lauren alaina', 'what ifs', 'used to love you sober', 'closer', 'make room', 'setting the night on fire', 'Country', 'Heaven', 'Kane Brown', 'RCA Records Label Nashville', 'Kane Brown Vevo', 'Country Music', 'Southern Music', 'Vevo', 'Vevo Music']",Kane Brown - Heaven (Official Music Video),dRX0wDNK6S4,227397517
This Is Me,Keala Settle & The Greatest Showman Ensemble,10,UCe4LM_eKc9ywRmVuBm5pjQg,Atlantic Records,34066,19918,0,660602,"['music', 'official', 'music video', 'this is me', 'the greatest showman', 'zac efron', 'hugh jackman', 'zendaya', 'atlantic records', 'lyric video', 'this is me official lyric video', 'The Greatest Showman - This Is Me (Official Lyric Video)', 'the greatest showman this is me (official lyric video)', 'this is me (lyric video)', 'this is me lyric video the greatest showman', 'this is me the greatest showman', 'the greatest showman lyrics', 'hugh jackman musical', 'atlantic', 'this is me lyrics', 'lyrics']",The Greatest Showman Cast - This Is Me (Official Lyric Video),CjxugyZCfuw,85442092
My Dawg,Lil Baby,10,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,11905,33673,0,462384,"['new hip hop songs', 'rap', 'hip hop', 'wshh', 'wshh exclusive', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop', 'world star hip hop', 'lil baby youtube', 'youtube lil baby', 'lil baby my dawg', 'my dawg lil baby', 'lil baby music', 'lil baby music video', 'lil baby dawg', 'dawg lil baby', 'my dawg', 'lil baby', 'lil baby rapper', 'lil baby hip hop', 'my dawg music video', 'worldstarhiphop youtube', 'youtube worldstarhiphop']","Lil Baby ""My Dawg"" (WSHH Exclusive - Official Music Video)",eizDlMTanE4,76582053
Rewrite The Stars,Zac Efron & Zendaya,24,UC2JQi5S-q3UB40zzKQWAwTg,Stark Productions,11455,5106,0,201059,"['1080p', '4k', 'hq', 'stark', 'starkproductions', 'productions', 'esp', 'starkproductionsesp', 'castellano', 'español', 'españa', 'walt', 'disney', 'studios', 'pixar', 'dreamworks', 'bso', 'ost', 'The Greatest Showman', 'Rewrite the stars', 'el gran showman', 'zack effron', 'zendaya']",The Greatest Showman - Rewrite the stars [1080P],hwYRqbUn7zg,27760877
Too Much To Ask,Niall Horan,10,UCPrwhIldj47n8JcqZ4Y_WFQ,NiallHoranVEVO,45119,8135,0,841302,"['Niall Horan', 'Niall', 'Horan', 'Too Much to Ask', 'Too Much Too Ask', 'To Much To Ask', 'To Much Too Ask', 'Too', 'Much', 'To', 'Ask', 'TMTA', 'Flicker', 'Official Video', 'Official', 'Video']",Niall Horan - Too Much To Ask (Official),ljXSjIph5ZM,44535127
All On Me,Devin Dawson,10,UC8XOgFi8fEA1Xc-j-gAqnxw,Devin Dawson,1557,5228,0,92162,"['all on me', 'all on me devin dawson', 'devin dawson', 'devin dawson all on me', 'put it all on me', 'all on me lyrics', 'put it on me', 'put it all on me devin dawson', 'country music', 'nashville', 'dark horse', 'darkhorse', 'all of me', 'count on me', 'black and white', 'symptoms', 'songs in the key of f', 'official']",Devin Dawson - All On Me (Official Music Video),ntCMoh-0ogo,19980871
Never Enough,Loren Allred,22,UCTtuo-z4kMca1ncT0Op_i1g,thailandfox,6337,6654,0,240657,"['โชว์แมนบันลือโลก', 'โชว์แมน', 'ไมเคิล กราซีย์', 'ฮิวจ์ แจ็คแมน', 'มิเชล วิลเลียมส์', 'แซค แอฟรอน', 'เซนดายา', 'รีเบคก้า เฟอร์กูสัน', 'จัสติน พอล', 'มิวสิเคิล', 'ธุรกิจโชว์', 'The Greatest Showman', 'Greatest Showman', 'Showman', 'La La Land', 'musical']",The Greatest Showman - Never Enough Lyric Video,6jZVsr7q-tE,42708916
Stir Fry,Migos,10,UCF5D9qC1TAQnFWa4oHuBZcA,Migos - Topic,1347,14314,0,86007,"['Migos', 'Culture II', 'Stir Fry']",Stir Fry,YfSpGiAQ51I,10125964
Juice,Yo Gotti,10,UCXVMHu5xDH1oOfUGvaLyjGg,Lizzo Music,787,156,0,11185,"['lizzo', 'lizzo music', 'big grrrls', 'coconut oil', 'minneapolis', 'hip hop', 'female rap', 'melissa jefferson', 'pop music', 'indie pop', 'alternative hip hop', 'lizzobeeating', 'janelle monae', 'charli xcx', 'sophia eris', 'sade', 'fitness', 'truth hurts', 'body positivity', 'female empowerment', 'rupaul drag race', 'gospel', 'sex positive', 'prince', 'haim', 'missy elliott', 'atlantic records', 'warner music', 'juice', 'queer eye', 'soul glo', 'good as hell', 'worship', 'coachella artists', 'coachella 2019', 'blame it on my juice', '80s music']",Lizzo - Juice (Official Video),XaCrQL_8eMY,156522
Broken Halos,Chris Stapleton,10,UCCFbxfEqu5hovdHdRNILuTg,Rebel Warrior,1824,3822,0,82780,"['official', 'with', 'lyrics', 'on', 'screen', 'album', 'country', 'live', 'tour', 'Broken Halos', 'Chris Stapleton']",Broken Halos - Chris Stapleton,qgt9idKAYDw,11566180
Corazon,Maluma X Nego do Borel,10,UCFkoPRmuxqr37jvGmmpzhzQ,MalumaVEVO,205328,461796,0,4285378,"['Maluma ft. Nego do Borel', 'Maluma ft. Nego do Borel Official Video', 'Maluma ft. Nego do Borel Video', 'Maluma ft. Nego do Borel Video Oficial', 'Corazón Official Video', 'Corazon Official Video', 'Corazon Single', 'Corazón nueva canción', 'Maluma', 'maluma vevo', 'vevo', 'vevo music', 'vevo playlist', 'latino', 'latino music', 'musica latina', 'sony music', 'maluma corazón', 'corazon maluma', 'malum ft nego do borel', 'nego do borel maluma', 'nego do borel', 'official music video']",Maluma - Corazón (Official Music Video) ft. Nego do Borel,GmHrjFIWl6U,1309023448
Female,Keith Urban,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dusk Till Dawn,Zayn Featuring Sia,10,UCy5FUarBYUHFpPtYVuvzgcA,ZaynVEVO,285415,232300,0,6382729,"['Dusk Till Dawn', 'Pop', 'RCA Records Label', 'ZAYN feat. Sia', 'ZAYN Vevo', 'Vevo Music']",ZAYN - Dusk Till Dawn ft. Sia (Official Music Video),tt2k8PGm-TI,1101171920
The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",10,UCe4LM_eKc9ywRmVuBm5pjQg,Atlantic Records,27028,19700,0,470228,"['zac efron', 'hugh jackman', 'zendaya', 'soundtrack', 'movie', 'atlantic records', 'the greatest showman', 'The Greatest Showman Cast - The Greatest Show (Official Audio)', 'The Greatest Showman Cast - The Greatest Show', 'The Greatest Showman Cast', 'greatest showman', 'greatest showman - the greatest show', 'the greatest show - the greatest showman cast', 'the greatest showman song', 'the greatest showman soundtrack', 'greatest showman soundtrack', 'the greatest show', 'atlantic', 'records', 'official audio', 'wmg']",The Greatest Showman Cast - The Greatest Show (Official Audio),NyVYXRD1Ans,101515856
When We,Tank,10,UCA1XKkoUW5v2QV5nKwT5quQ,Tank,15167,41578,0,588192,"['Tank', 'When We', 'SAVAGE', 'Sex Love & Pain', 'R&B', 'Hot AC', 'TGT', 'Old School', 'Atlantic Records', 'RnBMoney']",Tank - When We [Official Music Video],QRF9TgkBCjc,83863960
Wanted You,NAV Featuring Lil Uzi Vert,10,UCuI48V3qSHZvZimYgFNJYJg,NAV,10635,10348,0,281838,"['nav', 'wanted you', 'lil uzi vert', 'nav wanted you', 'wanted you nav', 'wanted you lil uzi vert', 'lil uzi vert wanted you', 'wanted you official', 'wanted you 2017', 'nav official', 'nav 2017', 'nav music', 'nav songs', 'lil uzi vert official', 'lil uzi vert 2017', 'lil uzi vert music', 'lil uzi vert songs', 'rap', 'hip hop', 'trap', 'music']",NAV - Wanted You feat. Lil Uzi Vert (Official Audio),MbyP-w4uOgk,35756401
F**k Love,XXXTENTACION Featuring Trippie Redd,10,UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,155249,39039,0,2327379,"['Fuck Love (Audio)', 'XXXTENTACION', 'XXXTENTACION - Fuck Love (Audio) (feat. Trippie Redd)', 'Bad Vibes Forever / EMPIRE', 'Hip Hop & Rap', 'EMPIRE']",XXXTENTACION - Fuck Love (Audio) (feat. Trippie Redd),JcWOSgImiRw,222931577
Home,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",10,UCe4LM_eKc9ywRmVuBm5pjQg,Atlantic Records,19737,24981,0,945306,"['Machine Gun Kelly', 'Bright', 'Bright: The Album', 'Bright The Album', 'Netflix', 'Will Smith', 'Soundtrack', 'Home', 'MGK', 'Bebe Rexha', 'X Ambassadors', 'Rap', 'Hip Hop', 'Pop', 'Atlantic Records', 'Warner Brothers Records', 'X Ambassadors Bebe Rexha Home', 'Machine Gun Kelly X Ambassadors & Bebe Rexha - Home', 'Machine Gun Kelly X Ambassadors Bebe Rexha Home', 'Home (from Bright: The Album)', 'Machine Gun Kelly X Ambassadors & Bebe Rexha', 'home Machine Gun Kelly X Ambassadors & Bebe Rexha', 'home bright', 'official video']","Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home (from Bright: The Album) [Official Video]",IumYMCllMsM,101225085
Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",24,UC-7SF2LTV__PyUAw7-wxfnQ,CurlyHead Monty,5385,3221,0,35943,"['CURLYHEADMONTY', 'MONTYCHEATING', 'KADARIA', 'KADARIAANDMONTY', 'CARDIB']",BESTFRIEND - CURLYHEADMONTY FT QUEENKHAMYRA,dyq69PS__xk,1152978
Perfect,Ed Sheeran,10,UCvR2R7j218tzejtTsb_X6Rw,DopeLyrics,91661,142529,0,2124553,"['Perfect', 'lyrics', 'on', 'screen', 'Ed', 'Sheeran', 'divide', 'video']",Perfect - Ed Sheeran (Lyrics),UDDMYw_IZnE,604786815
Rockstar,Post Malone Featuring 21 Savage,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,295218,205477,0,6066053,"['Post Malone new music', 'Stoney', 'Beer Bongs and Bentleys', 'Post Malone tour', 'rockstar song', 'Post', 'Malone', 'rockstar', 'Universal', 'Records', 'Hip', 'Hop']",Post Malone - rockstar ft. 21 Savage,UceaB4D0jpo,461851144
Havana,Camila Cabello Featuring Young Thug,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,401033,393038,0,7540129,"['Fifth Harmony', 'Harmonizers', 'Crying in the Club', 'I have Questions', 'camila cabello hits', 'Bad Things', 'Know No Better', 'Shawn Mendes', 'I Know What You Did Last Summer', 'Camila', 'Camila hits', 'Camila song', 'Camila Cabello hit', 'Camila Cabello feat. Young Thug', 'Havana', 'Pop', 'Syco Music/Epic', 'camilla cabello', 'camilla cabello vevo', 'camilla cabello music', 'latin pop', 'vevo', 'vevo music', 'vevo playlist', 'havana camila', 'havana camilla cabello', 'havana audio', 'young thug']",Camila Cabello - Havana (Official Audio) ft. Young Thug,HCjNJDNzw8Y,1455506605
No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,78919,128962,0,1964006,"['BPG/RVG/RCA Records', 'G-Eazy feat. A$AP Rocky', 'Cardi B', 'French Montana', 'Juicy J & Belly', 'No Limit REMIX', 'Rap', 'juicy j', 'belly', 'a$ap rocky', 'G-Eazy', 'g-eazy vevo', 'g-eazy music', 'vevo', 'vevo music', 'vevo playlist', 'geazyvevo', 'hip hop', 'geazy', 'g-easy', 'geasy', '247hh']","G-Eazy - No Limit (Remix) ft. A$AP Rocky, Cardi B, French Montana, Juicy J, Belly",l_lblj8Cq0o,256528286
Thunder,Imagine Dragons,10,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,294637,307847,0,6050978,"['Imagine', 'Dragons', 'Thunder', 'KIDinaKORNER/Interscope', 'Records', 'Alternative', 'Imagine Dragons', 'Believer', 'Radioactive', 'Demons', 'On Top Of The World', 'I Bet My Life', 'Night Visions', 'Smoke + Mirrors', 'Dan Reynolds', 'Dubai', 'Joseph Kahn', 'It’s Time']",Imagine Dragons - Thunder,fKopy74weus,1044392167
Gucci Gang,Lil Pump,10,UC6pjHMC4QXMi4llCCjtDXWg,Lil pump,705218,1323784,0,8153084,"['gucci gang', 'lilpump']","Lil Pump - ""Gucci Gang"" (Official Music Video)",4LfJnj66HVQ,857845312
MotorSport,"Migos, Nicki Minaj & Cardi B",10,UCGIelM2Dj3zza3xyV3pL3WQ,MigosVEVO,175969,187080,0,2557226,"['Migos', 'Cardi B', 'Cardi', 'Nicki Minaj', 'Nicki', 'Minaj', 'Culture 2', 'MotorSport', 'Motor Sport', 'Motor', 'Sport']","Migos, Nicki Minaj, Cardi B - MotorSport (Official)",9v_rtaye2yY,426990144
Too Good At Goodbyes,Sam Smith,10,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithWorldVEVO,109733,197422,0,4099441,"['Sam', 'Smith', 'Too', 'Good', 'At', 'Goodbyes', 'Capitol', 'Pop', 'sam smith', 'sam smith album', 'sam smith live', 'sam smith lyrics', 'sam smith songs', 'sam smith stay with me', 'stay with me', 'too good at goodbyes', 'sam smith goodbye', 'sam smith good at goodbyes', 'sam smith karaoke', 'sam smith too good at goodbye lyrics', 'sam smith too good at goodbyes live', 'sam smith cover', 'sam smith playlist', 'Sam Smith Too Good At Goodbyes']",Sam Smith - Too Good At Goodbyes (Official Video),J_ub7Etch2U,972195034
Bad At Love,Halsey,10,UCm3FgJ2Hqm7tb70T-GfwXVA,HalseyVEVO,41875,66597,0,1427571,"['Halsey', 'Bad at Love', 'hopeless fountain kingdom', 'astralwerks', 'Romeo and Juliet', 'pop', 'official video', 'I believe', 'I’m bad at love', 'jeep commercial', 'jeep ad', 'song in jeep ad', 'Renegade', 'song in car commercial', 'Jeep Advertisement', 'halsey commercial', 'saturday night live', 'SNL', 'song on SNL', 'sam rockwell']",Halsey - Bad At Love (Official Music Video),xdYFuCp3m9k,201509110
Bodak Yellow (Money Moves),Cardi B,22,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,363921,525124,0,5175120,"['Cardi B', 'Bodak Yellow', 'Official Music Video', 'Bodak Yellow Music Video', 'New Cardi B', 'Cardi B Music Video', 'Cardi Video', 'Cardi B Bodak Yellow', 'Money Moves', 'Cardi B Money Moves', 'Bodak Yellow Cardi B', 'Cardi B Pregnant', 'Cardi B Offset', 'Cardi B Album', 'Cardi B Leak', 'Cardi B - Invasion of Privacy', 'Cardi B Billboard', 'Cardi B Sex Tape', 'Cardi B Music', 'Cardi B - Bodak Yellow', 'Cardi B Amazon']",Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO],PEGccV-NOm8,710448537
Love.,Kendrick Lamar Featuring Zacari,10,UCprAFmT0C6O4X0ToEXpeFTQ,Kendrick Lamar - Topic,6254,15679,0,243644,"['Kendrick Lamar', 'Zacari', 'DAMN. COLLECTORS EDITION.', 'LOVE.']",LOVE.,5OCdH92wGUE,37582920
New Rules,Dua Lipa,10,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,294776,431818,0,9034647,"['Dua Lipa', 'New rules', 'flamingos', 'DUA', 'Dua loves', 'new rules official video', '1 billion views', 'girl gang', 'girl power', 'idgaf', 'pop music', 'be the one', 'new love', 'last dance', 'calvin harris', 'dua', 'i got new rules i count them', ""one don't pick up the phone"", ""three don't be his friend"", ""you know you're gonna wake up in his bed in the morning"", ""if you're under him then you ain't getting over him"", 'new rules official', 'new rules dua', ""two don't let him in""]",Dua Lipa - New Rules (Official Music Video),k2qgadSvNyU,1605089154
All I Want For Christmas Is You,Mariah Carey,10,UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,175093,113581,0,2257777,"['mariah carey all i want for christmas is you extra festive', 'Mariah Carey All I Want For Christmas Is You live', 'without you', 'acoustic', 'hero', 'music', 'mariah carey all i want for christmas is you karaoke', 'infinity', 'we belong together', 'instrumental', 'Mariah Carey All I Want For Christmas Is You', 'obsessed', 'Mariah Carey', 'vevo', 'official', 'fantasy', 'download', 'Mariah Carey official', 'karaoke', 'remix', 'lyrics', 'mariah carey all i want for christmas is you cover']",Mariah Carey - All I Want For Christmas Is You,yXQViqx6GMY,535724573
Bartier Cardi,Cardi B Featuring 21 Savage,22,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,33030,32518,0,609692,"['Cardi B', 'Bartier Cardi', 'Music Video', 'Official Video', 'Offset', '21 Savage', 'Bodak Yellow', 'Invasion of Privacy', 'Rap', 'Hip Hop', 'New Cardi B', 'Cardi B Music', 'Petra Collins', 'Cardi B Album', 'J6-8DQALGt4', 'l3uG4T8pJfw', 'sXP6vliZIHI', 'PEGccV-NOm8', 'LsoLEjrDogU', '9v_rtaye2yY', 'X8sSXU-J8fI', 'l_lblj8Cq0o', 'Bruno Mars', 'Finesse Remix', 'Cardi B - Bartier Cardi', 'Cartier Bardi', 'Cardi B Party', 'Cardi B Live', 'Cardi B Illuminati']",Cardi B - Bartier Cardi (feat. 21 Savage) [Official Video],hXnMSaK6C2w,45970042
Gummo,6ix9ine,10,UC-_4v5XbaltldSgaDbb9tjQ,FCK THEM,220468,299828,0,2164283,"['TEKASHI 69', '6IX9NINE', 'TEKA$HI', 'FCK THEM', 'SCUMGANG', 'SCUM', 'HAHA CREW', 'YAK.SHA']",6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),gAs9HZC9c7Y,324388936
I Fall Apart,Post Malone,10,UCB3u4hhh61W9sjwVXtQzRVg,PurpleTrackz,29160,49378,0,784602,"['post', 'malone', 'hiphop', 'rap', 'postmalone', 'post malone', 'post malone i fall apart', 'i fall apart', 'post malone i fall apart lyrics', 'post malone - i fall apart', 'post malone i fall apart remix', 'post malone i fall apart letra', 'i fall apart remix', 'i fall apart lyrics', 'stoney', 'post malone stoney', 'post malone iverson', 'post malone lyrics', 'post malone remix', 'post malone congratulations', 'post malone deja vu', 'music', 'hip hop', 'lyrics', 'apart', 'remix', 'new', 'album', 'trap', 'congratulations', 'savage', '21 savage', 'idubbbztv']",Post Malone - I Fall Apart,7a66clRobKI,151166107
Let You Down,NF,10,UCI3H1FsjbdqGcLq93ZilV5g,NFVEVO,47299,22301,0,1040034,"['NF', 'Let You Down', 'Song', 'Music Video', 'let you down video', ""I'm sorry that I let you down"", 'nfrealmusic', 'perception', 'nf official', 'hip-hop', 'rap', 'nf let you down', 'nf music', 'nf song', 'let you down song', 'let you down music video', 'stream', 'performing']",NF - Let You Down,fbHbTBP_u7U,70861537
Young Dumb & Broke,Khalid,10,UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,117923,139893,0,3219663,"['Khalid', 'Young Dumb & Broke', 'Right Hand Music Group', 'LLC/RCA Records', 'R&B', 'Khalid Young Dumb And Broke']",Khalid - Young Dumb & Broke (Official Music Video),IPfJnp1guPc,511568965
Shape Of You,Ed Sheeran,10,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,853340,1062028,0,18642037,"['edsheeran', 'ed sheeran', 'acoustic', 'live', 'cover', 'official', 'remix', 'official video', 'lyrics', 'session', 'Ed', 'Sheeran', 'Shape', 'Of', 'You', 'Shape of You', 'Divide', 'Εντ Σηραν', 'Εδ Σηεεραν', 'Εντ Σιραν']",Ed Sheeran - Shape of You [Official Video],JGwWNGJdvx8,3993401317
